,upper_workpiece_id,lower_workpiece_id,class_value_upper_work_piece,class_value_lower_work_piece,class_value_screw_driving
10227,10227,workpiece_not_used,,,
10228,10228,workpiece_not_used,,,
10229,10229,workpiece_not_used,,,
10230,10230,workpiece_not_used,,,
10231,10231,workpiece_not_used,,,
10232,10232,workpiece_not_used,,,
10233,10233,workpiece_not_used,,,
10234,10234,workpiece_not_used,,,
10235,10235,workpiece_not_used,,,
10236,10236,workpiece_not_used,,,
10237,10237,workpiece_not_used,,,
10238,10238,workpiece_not_used,,,
10239,10239,workpiece_not_used,,,
10240,10240,workpiece_not_used,,,
10241,10241,workpiece_not_used,,,
10242,10242,workpiece_not_used,,,
10243,10243,workpiece_not_used,,,
10244,10244,workpiece_not_used,,,
10245,10245,workpiece_not_used,,,
10246,10246,workpiece_not_used,,,
10247,10247,workpiece_not_used,,,
10248,10248,workpiece_not_used,,,
10249,10249,workpiece_not_used,,,
10250,10250,workpiece_not_used,,,
10251,10251,workpiece_not_used,,,
10252,10252,workpiece_not_used,,,
10253,10253,workpiece_not_used,,,
10254,10254,workpiece_not_used,,,
10255,10255,workpiece_not_used,,,
10256,10256,workpiece_not_used,,,
10257,10257,workpiece_not_used,,,
10258,10258,workpiece_not_used,,,
10259,10259,workpiece_not_used,,,
10260,10260,workpiece_not_used,,,
10261,10261,workpiece_not_used,,,
10262,10262,workpiece_not_used,,,
10263,10263,workpiece_not_used,,,
10264,10264,workpiece_not_used,,,
10265,10265,workpiece_not_used,,,
10266,10266,workpiece_not_used,,,
10267,10267,workpiece_not_used,,,
10268,10268,workpiece_not_used,,,
10269,10269,workpiece_not_used,,,
10270,10270,workpiece_not_used,,,
10271,10271,workpiece_not_used,,,
10272,10272,workpiece_not_used,,,
10273,10273,workpiece_not_used,,,
10274,10274,workpiece_not_used,,,
10275,10275,workpiece_not_used,,,
10276,10276,workpiece_not_used,,,
10277,10277,workpiece_not_used,,,
10278,10278,workpiece_not_used,,,
10279,10279,workpiece_not_used,,,
10280,10280,workpiece_not_used,,,
10281,10281,workpiece_not_used,,,
10282,10282,workpiece_not_used,,,
10283,10283,workpiece_not_used,,,
10284,10284,workpiece_not_used,,,
10285,10285,workpiece_not_used,,,
10286,10286,workpiece_not_used,,,
10287,10287,workpiece_not_used,,,
10288,10288,workpiece_not_used,,,
10289,10289,workpiece_not_used,,,
10290,10290,workpiece_not_used,,,
10291,10291,workpiece_not_used,,,
10292,10292,workpiece_not_used,,,
10293,10293,workpiece_not_used,,,
10294,10294,workpiece_not_used,,,
10295,10295,workpiece_not_used,,,
10296,10296,workpiece_not_used,,,
10297,10297,workpiece_not_used,,,
10298,10298,workpiece_not_used,,,
10299,10299,workpiece_not_used,,,
10300,10300,workpiece_not_used,,,
10301,10301,workpiece_not_used,,,
10302,10302,workpiece_not_used,,,
10303,10303,workpiece_not_used,,,
10304,10304,workpiece_not_used,,,
10305,10305,workpiece_not_used,,,
10306,10306,workpiece_not_used,,,
10307,10307,workpiece_not_used,,,
10308,10308,workpiece_not_used,,,
10309,10309,workpiece_not_used,,,
10310,10310,workpiece_not_used,,,
10311,10311,workpiece_not_used,,,
10312,10312,workpiece_not_used,,,
10313,10313,workpiece_not_used,,,
10314,10314,workpiece_not_used,,,
10315,10315,workpiece_not_used,,,
10316,10316,workpiece_not_used,,,
10317,10317,workpiece_not_used,,,
10318,10318,workpiece_not_used,,,
10319,10319,workpiece_not_used,,,
10320,10320,workpiece_not_used,,,
10321,10321,workpiece_not_used,,,
10322,10322,workpiece_not_used,,,
10323,10323,workpiece_not_used,,,
10324,10324,workpiece_not_used,,,
10325,10325,workpiece_not_used,,,
10326,10326,workpiece_not_used,,,
10327,10327,workpiece_not_used,,,
10328,10328,workpiece_not_used,,,
10329,10329,workpiece_not_used,,,
10330,10330,workpiece_not_used,,,
10331,10331,workpiece_not_used,,,
10332,10332,workpiece_not_used,,,
10333,10333,workpiece_not_used,,,
10334,10334,workpiece_not_used,,,
10335,10335,workpiece_not_used,,,
10336,10336,workpiece_not_used,,,
10337,10337,workpiece_not_used,,,
10338,10338,workpiece_not_used,,,
10339,10339,workpiece_not_used,,,
10340,10340,workpiece_not_used,,,
10341,10341,workpiece_not_used,,,
10342,10342,workpiece_not_used,,,
10343,10343,workpiece_not_used,,,
10344,10344,workpiece_not_used,,,
10345,10345,workpiece_not_used,,,
10346,10346,workpiece_not_used,,,
10347,10347,workpiece_not_used,,,
10348,10348,workpiece_not_used,,,
10349,10349,workpiece_not_used,,,
10350,10350,workpiece_not_used,,,
10351,10351,workpiece_not_used,,,
10352,10352,workpiece_not_used,,,
10353,10353,workpiece_not_used,,,
10354,10354,workpiece_not_used,,,
10355,10355,workpiece_not_used,,,
10356,10356,workpiece_not_used,,,
10357,10357,workpiece_not_used,,,
10358,10358,workpiece_not_used,,,
10359,10359,workpiece_not_used,,,
10360,10360,workpiece_not_used,,,
10361,10361,workpiece_not_used,,,
10362,10362,workpiece_not_used,,,
10363,10363,workpiece_not_used,,,
10364,10364,workpiece_not_used,,,
10365,10365,workpiece_not_used,,,
10366,10366,workpiece_not_used,,,
10367,10367,workpiece_not_used,,,
10368,10368,workpiece_not_used,,,
10369,10369,workpiece_not_used,,,
10370,10370,workpiece_not_used,,,
10371,10371,workpiece_not_used,,,
10372,10372,workpiece_not_used,,,
10373,10373,workpiece_not_used,,,
10374,10374,workpiece_not_used,,,
10375,10375,workpiece_not_used,,,
10376,10376,workpiece_not_used,,,
10377,10377,workpiece_not_used,,,
10378,10378,workpiece_not_used,,,
10379,10379,workpiece_not_used,,,
10380,10380,workpiece_not_used,,,
10381,10381,workpiece_not_used,,,
10382,10382,workpiece_not_used,,,
10383,10383,workpiece_not_used,,,
10384,10384,workpiece_not_used,,,
10385,10385,workpiece_not_used,,,
10386,10386,workpiece_not_used,,,
10387,10387,workpiece_not_used,,,
10388,10388,workpiece_not_used,,,
10389,10389,workpiece_not_used,,,
10390,10390,workpiece_not_used,,,
10391,10391,workpiece_not_used,,,
10392,10392,workpiece_not_used,,,
10393,10393,workpiece_not_used,,,
10394,10394,workpiece_not_used,,,
10395,10395,workpiece_not_used,,,
10396,10396,workpiece_not_used,,,
10397,10397,workpiece_not_used,,,
10398,10398,workpiece_not_used,,,
10399,10399,workpiece_not_used,,,
10400,10400,workpiece_not_used,,,
10401,10401,workpiece_not_used,,,
10402,10402,workpiece_not_used,,,
10403,10403,workpiece_not_used,,,
10404,10404,workpiece_not_used,,,
10405,10405,workpiece_not_used,,,
10406,10406,workpiece_not_used,,,
10407,10407,workpiece_not_used,,,
10408,10408,workpiece_not_used,,,
10409,10409,workpiece_not_used,,,
10410,10410,workpiece_not_used,,,
10411,10411,workpiece_not_used,,,
10412,10412,workpiece_not_used,,,
10413,10413,workpiece_not_used,,,
10414,10414,workpiece_not_used,,,
10415,10415,workpiece_not_used,,,
10416,10416,workpiece_not_used,,,
10417,10417,workpiece_not_used,,,
10418,10418,workpiece_not_used,,,
10419,10419,workpiece_not_used,,,
10420,10420,workpiece_not_used,,,
10421,10421,workpiece_not_used,,,
10422,10422,workpiece_not_used,,,
10423,10423,workpiece_not_used,,,
10424,10424,workpiece_not_used,,,
10425,10425,workpiece_not_used,,,
10426,10426,workpiece_not_used,,,
10427,10427,workpiece_not_used,,,
10428,10428,workpiece_not_used,,,
10429,10429,workpiece_not_used,,,
10430,10430,workpiece_not_used,,,
10431,10431,workpiece_not_used,,,
10432,10432,workpiece_not_used,,,
10433,10433,workpiece_not_used,,,
10434,10434,workpiece_not_used,,,
10435,10435,workpiece_not_used,,,
10436,10436,workpiece_not_used,,,
10437,10437,workpiece_not_used,,,
10438,10438,workpiece_not_used,,,
10439,10439,workpiece_not_used,,,
10440,10440,workpiece_not_used,,,
10441,10441,workpiece_not_used,,,
10442,10442,workpiece_not_used,,,
10443,10443,workpiece_not_used,,,
10444,10444,workpiece_not_used,,,
10445,10445,workpiece_not_used,,,
10446,10446,workpiece_not_used,,,
10447,10447,workpiece_not_used,,,
10448,10448,workpiece_not_used,,,
10449,10449,workpiece_not_used,,,
10450,10450,workpiece_not_used,,,
10451,10451,workpiece_not_used,,,
10452,10452,workpiece_not_used,,,
10453,10453,workpiece_not_used,,,
10454,10454,workpiece_not_used,,,
10455,10455,workpiece_not_used,,,
10456,10456,workpiece_not_used,,,
10457,10457,workpiece_not_used,,,
10458,10458,workpiece_not_used,,,
10459,10459,workpiece_not_used,,,
10460,10460,workpiece_not_used,,,
10461,10461,workpiece_not_used,,,
10462,10462,workpiece_not_used,,,
10463,10463,workpiece_not_used,,,
10464,10464,workpiece_not_used,,,
10465,10465,workpiece_not_used,,,
10466,10466,workpiece_not_used,,,
10467,10467,workpiece_not_used,,,
10468,10468,workpiece_not_used,,,
10469,10469,workpiece_not_used,,,
10470,10470,workpiece_not_used,,,
10471,10471,workpiece_not_used,,,
10472,10472,workpiece_not_used,,,
10473,10473,workpiece_not_used,,,
10474,10474,workpiece_not_used,,,
10475,10475,workpiece_not_used,,,
10476,10476,workpiece_not_used,,,
10477,10477,workpiece_not_used,,,
10478,10478,workpiece_not_used,,,
10479,10479,workpiece_not_used,,,
10480,10480,workpiece_not_used,,,
10481,10481,workpiece_not_used,,,
10482,10482,workpiece_not_used,,,
10483,10483,workpiece_not_used,,,
10484,10484,workpiece_not_used,,,
10485,10485,workpiece_not_used,,,
10486,10486,workpiece_not_used,,,
10487,10487,workpiece_not_used,,,
10488,10488,workpiece_not_used,,,
10489,10489,workpiece_not_used,,,
10490,10490,workpiece_not_used,,,
10491,10491,workpiece_not_used,,,
10492,10492,workpiece_not_used,,,
10493,10493,workpiece_not_used,,,
10494,10494,workpiece_not_used,,,
10495,10495,workpiece_not_used,,,
10496,10496,workpiece_not_used,,,
10497,10497,workpiece_not_used,,,
10498,10498,workpiece_not_used,,,
10499,10499,workpiece_not_used,,,
10500,10500,workpiece_not_used,,,
10501,10501,workpiece_not_used,,,
10502,10502,workpiece_not_used,,,
10503,10503,workpiece_not_used,,,
10504,10504,workpiece_not_used,,,
10505,10505,workpiece_not_used,,,
10506,10506,workpiece_not_used,,,
10507,10507,workpiece_not_used,,,
10508,10508,workpiece_not_used,,,
10509,10509,workpiece_not_used,,,
10510,10510,workpiece_not_used,,,
10511,10511,workpiece_not_used,,,
10512,10512,workpiece_not_used,,,
10513,10513,workpiece_not_used,,,
10514,10514,workpiece_not_used,,,
10515,10515,workpiece_not_used,,,
10516,10516,workpiece_not_used,,,
10517,10517,workpiece_not_used,,,
10518,10518,workpiece_not_used,,,
10519,10519,workpiece_not_used,,,
10520,10520,workpiece_not_used,,,
10521,10521,workpiece_not_used,,,
10522,10522,workpiece_not_used,,,
10523,10523,workpiece_not_used,,,
10524,10524,workpiece_not_used,,,
10525,10525,workpiece_not_used,,,
10526,10526,workpiece_not_used,,,
10527,10527,workpiece_not_used,,,
10528,10528,workpiece_not_used,,,
10529,10529,workpiece_not_used,,,
10530,10530,workpiece_not_used,,,
10531,10531,workpiece_not_used,,,
10532,10532,workpiece_not_used,,,
10533,10533,workpiece_not_used,,,
10534,10534,workpiece_not_used,,,
10535,10535,workpiece_not_used,,,
10536,10536,workpiece_not_used,,,
10537,10537,workpiece_not_used,,,
10538,10538,workpiece_not_used,,,
10539,10539,workpiece_not_used,,,
10540,10540,workpiece_not_used,,,
10541,10541,workpiece_not_used,,,
10542,10542,workpiece_not_used,,,
10543,10543,workpiece_not_used,,,
10544,10544,workpiece_not_used,,,
10545,10545,workpiece_not_used,,,
10546,10546,workpiece_not_used,,,
10547,10547,workpiece_not_used,,,
10548,10548,workpiece_not_used,,,
10549,10549,workpiece_not_used,,,
10550,10550,workpiece_not_used,,,
10551,10551,workpiece_not_used,,,
10552,10552,workpiece_not_used,,,
10553,10553,workpiece_not_used,,,
10554,10554,workpiece_not_used,,,
10555,10555,workpiece_not_used,,,
10556,10556,workpiece_not_used,,,
10557,10557,workpiece_not_used,,,
10558,10558,workpiece_not_used,,,
10559,10559,workpiece_not_used,,,
10560,10560,workpiece_not_used,,,
10561,10561,workpiece_not_used,,,
10562,10562,workpiece_not_used,,,
10563,10563,workpiece_not_used,,,
10564,10564,workpiece_not_used,,,
10565,10565,workpiece_not_used,recyclate_content_000,,
10566,10566,workpiece_not_used,recyclate_content_000,,
10567,10567,workpiece_not_used,recyclate_content_000,,
10568,10568,workpiece_not_used,recyclate_content_000,,
10569,10569,workpiece_not_used,recyclate_content_000,,
10570,10570,workpiece_not_used,recyclate_content_000,,
10571,10571,workpiece_not_used,recyclate_content_000,,
10572,10572,workpiece_not_used,recyclate_content_000,,
10573,10573,workpiece_not_used,recyclate_content_000,,
10574,10574,workpiece_not_used,recyclate_content_000,,
10575,10575,workpiece_not_used,recyclate_content_000,,
10576,10576,workpiece_not_used,recyclate_content_000,,
10577,10577,workpiece_not_used,recyclate_content_000,,
10578,10578,workpiece_not_used,recyclate_content_000,,
10579,10579,workpiece_not_used,recyclate_content_000,,
10580,10580,workpiece_not_used,recyclate_content_000,,
10581,10581,workpiece_not_used,recyclate_content_000,,
10582,10582,workpiece_not_used,recyclate_content_000,,
10583,10583,workpiece_not_used,recyclate_content_000,,
10584,10584,workpiece_not_used,recyclate_content_000,,
10585,10585,workpiece_not_used,recyclate_content_000,,
10586,10586,workpiece_not_used,recyclate_content_000,,
10587,10587,workpiece_not_used,recyclate_content_000,,
10588,10588,workpiece_not_used,recyclate_content_000,,
10589,10589,workpiece_not_used,recyclate_content_000,,
10590,10590,5357,recyclate_content_000,reference_03,201_recyclate-content-000
10591,10591,5334,recyclate_content_000,reference_03,201_recyclate-content-000
10592,10592,5333,recyclate_content_000,reference_03,201_recyclate-content-000
10593,10593,5330,recyclate_content_000,reference_03,201_recyclate-content-000
10594,10594,5364,recyclate_content_000,reference_03,201_recyclate-content-000
10595,10595,5356,recyclate_content_000,reference_03,201_recyclate-content-000
10596,10596,5358,recyclate_content_000,reference_03,201_recyclate-content-000
10597,10597,5362,recyclate_content_000,reference_03,201_recyclate-content-000
10598,10598,5365,recyclate_content_000,reference_03,201_recyclate-content-000
10599,10599,5329,recyclate_content_000,reference_03,201_recyclate-content-000
10600,10600,5332,recyclate_content_000,reference_03,201_recyclate-content-000
10601,10601,5352,recyclate_content_000,reference_03,201_recyclate-content-000
10602,10602,workpiece_not_used,recyclate_content_000,,
10603,10603,5344,recyclate_content_000,reference_03,201_recyclate-content-000
10604,10604,5342,recyclate_content_000,reference_03,201_recyclate-content-000
10605,10605,5354,recyclate_content_000,reference_03,201_recyclate-content-000
10606,10606,5345,recyclate_content_000,reference_03,201_recyclate-content-000
10607,10607,5367,recyclate_content_000,reference_03,201_recyclate-content-000
10608,10608,5363,recyclate_content_000,reference_03,201_recyclate-content-000
10609,10609,5348,recyclate_content_000,reference_03,201_recyclate-content-000
10610,10610,5350,recyclate_content_000,reference_03,201_recyclate-content-000
10611,10611,5346,recyclate_content_000,reference_03,201_recyclate-content-000
10612,10612,5355,recyclate_content_000,reference_03,201_recyclate-content-000
10613,10613,5360,recyclate_content_000,reference_03,201_recyclate-content-000
10614,10614,5359,recyclate_content_000,reference_03,201_recyclate-content-000
10615,10615,5343,recyclate_content_000,reference_03,201_recyclate-content-000
10616,10616,5351,recyclate_content_000,reference_03,201_recyclate-content-000
10617,10617,5336,recyclate_content_000,reference_03,201_recyclate-content-000
10618,10618,5339,recyclate_content_000,reference_03,201_recyclate-content-000
10619,10619,5361,recyclate_content_000,reference_03,201_recyclate-content-000
10620,10620,5340,recyclate_content_000,reference_03,201_recyclate-content-000
10621,10621,5338,recyclate_content_000,reference_03,201_recyclate-content-000
10622,10622,5341,recyclate_content_000,reference_03,201_recyclate-content-000
10623,10623,5331,recyclate_content_000,reference_03,201_recyclate-content-000
10624,10624,5349,recyclate_content_000,reference_03,201_recyclate-content-000
10625,10625,5366,recyclate_content_000,reference_03,201_recyclate-content-000
10626,10626,5353,recyclate_content_000,reference_03,201_recyclate-content-000
10627,10627,5337,recyclate_content_000,reference_03,201_recyclate-content-000
10628,10628,5347,recyclate_content_000,reference_03,201_recyclate-content-000
10629,10629,5368,recyclate_content_000,reference_03,201_recyclate-content-000
10630,10630,5335,recyclate_content_000,reference_03,201_recyclate-content-000
10631,10631,workpiece_not_used,recyclate_content_000,,
10632,10632,workpiece_not_used,recyclate_content_000,,
10633,10633,workpiece_not_used,recyclate_content_000,,
10634,10634,workpiece_not_used,recyclate_content_000,,
10635,10635,workpiece_not_used,recyclate_content_000,,
10636,10636,workpiece_not_used,recyclate_content_000,,
10637,10637,workpiece_not_used,recyclate_content_000,,
10638,10638,workpiece_not_used,recyclate_content_000,,
10639,10639,workpiece_not_used,recyclate_content_010,,
10640,10640,5387,recyclate_content_010,reference_03,202_recyclate-content-010
10641,10641,5377,recyclate_content_010,reference_03,202_recyclate-content-010
10642,10642,5400,recyclate_content_010,reference_03,202_recyclate-content-010
10643,10643,5399,recyclate_content_010,reference_03,202_recyclate-content-010
